# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GABRG2	ENSG00000113327	ENST00000640574	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GABRG2	ENSG00000113327	ENST00000640739	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GABRG2	ENSG00000113327	ENST00000640757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRG2	ENSG00000113327	ENST00000640910	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GABRG2	ENSG00000113327	ENST00000640985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GABRG2	ENSG00000113327	ENST00000641017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GABRG3	ENSG00000182256	ENST00000333743	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GABRG3	ENSG00000182256	ENST00000451330	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GABRG3	ENSG00000182256	ENST00000554696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRG3	ENSG00000182256	ENST00000615808	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GABRR2	ENSG00000111886	ENST00000402938	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GABRR2	ENSG00000111886	ENST00000602432	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GABRR2	ENSG00000111886	ENST00000602808	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAD1	ENSG00000128683	ENST00000344257	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000358196	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000375272	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000414527	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAD1	ENSG00000128683	ENST00000429023	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAD1	ENSG00000128683	ENST00000445006	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000454603	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000455008	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000456864	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000485013	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAD1	ENSG00000128683	ENST00000486850	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAD1	ENSG00000128683	ENST00000493875	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAD1	ENSG00000128683	ENST00000625689	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAK	ENSG00000178950	ENST00000314167	protein_coding	0	4	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	3	0
GAK	ENSG00000178950	ENST00000502799	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GAK	ENSG00000178950	ENST00000504668	nonsense_mediated_decay	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GAK	ENSG00000178950	ENST00000509566	processed_transcript	0	1	0	5	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0
GAK	ENSG00000178950	ENST00000510799	protein_coding	0	3	1	2	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	2	0
GAK	ENSG00000178950	ENST00000511163	protein_coding	0	4	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	3	0
GAK	ENSG00000178950	ENST00000511345	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GAK	ENSG00000178950	ENST00000511980	protein_coding	0	4	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	3	0
GAK	ENSG00000178950	ENST00000515868	retained_intron	0	1	0	5	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0
GAK	ENSG00000178950	ENST00000618573	protein_coding	0	4	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	3	0
GAL3ST2	ENSG00000154252	ENST00000192314	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
GAL3ST3	ENSG00000175229	ENST00000312006	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0
GAL3ST3	ENSG00000175229	ENST00000527048	retained_intron	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAL3ST3	ENSG00000175229	ENST00000527878	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0
GAL3ST4	ENSG00000197093	ENST00000360039	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GAL3ST4	ENSG00000197093	ENST00000411994	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GAL3ST4	ENSG00000197093	ENST00000413800	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GAL3ST4	ENSG00000197093	ENST00000423751	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GAL3ST4	ENSG00000197093	ENST00000495882	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GAL3ST4	ENSG00000197093	ENST00000498000	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALC	ENSG00000054983	ENST00000261304	protein_coding	0	5	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	3	0
GALC	ENSG00000054983	ENST00000393568	protein_coding	0	5	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	3	0
GALC	ENSG00000054983	ENST00000393569	protein_coding	0	5	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	3	0
GALC	ENSG00000054983	ENST00000474294	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALC	ENSG00000054983	ENST00000477716	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALC	ENSG00000054983	ENST00000544807	protein_coding	0	5	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	3	0
GALC	ENSG00000054983	ENST00000555000	nonsense_mediated_decay	0	2	0	5	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	2	0	0	0	0	0	0
GALC	ENSG00000054983	ENST00000555179	nonsense_mediated_decay	0	1	0	8	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	1
GALC	ENSG00000054983	ENST00000557316	nonsense_mediated_decay	0	1	0	9	4	0	0	0	0	0	0	1	0	1	0	4	0	0	0	1	0	0	0	0	0	0
GALC	ENSG00000054983	ENST00000557520	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALC	ENSG00000054983	ENST00000622264	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALK1	ENSG00000108479	ENST00000225614	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSG00000108479	ENST00000586733	retained_intron	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSG00000108479	ENST00000587707	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSG00000108479	ENST00000588479	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSG00000108479	ENST00000589643	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSG00000108479	ENST00000592494	retained_intron	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	ENSG00000108479	ENST00000592997	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000268695	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GALNS	ENSG00000141012	ENST00000561812	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000562593	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000562831	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNS	ENSG00000141012	ENST00000562931	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000565364	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000566563	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000567525	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000567779	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNS	ENSG00000141012	ENST00000568613	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GALNT14	ENSG00000158089	ENST00000324589	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GALNT14	ENSG00000158089	ENST00000349752	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GALNT14	ENSG00000158089	ENST00000406653	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GALNT14	ENSG00000158089	ENST00000475320	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNT14	ENSG00000158089	ENST00000486564	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNT17	ENSG00000185274	ENST00000333538	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT17	ENSG00000185274	ENST00000467723	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNT17	ENSG00000185274	ENST00000498380	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNT17	ENSG00000185274	ENST00000618959	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT18	ENSG00000110328	ENST00000227756	protein_coding	0	2	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0
GALNT2	ENSG00000143641	ENST00000366672	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT5	ENSG00000136542	ENST00000259056	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT5	ENSG00000136542	ENST00000461704	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GALNT5	ENSG00000136542	ENST00000463418	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNT7	ENSG00000109586	ENST00000265000	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT7	ENSG00000109586	ENST00000512285	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT8	ENSG00000130035	ENST00000433855	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT8	ENSG00000130035	ENST00000541339	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GALNT8	ENSG00000130035	ENST00000542998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GALNT9	ENSG00000182870	ENST00000328957	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
GALNT9	ENSG00000182870	ENST00000397325	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
GALNT9	ENSG00000182870	ENST00000411988	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
GALNT9	ENSG00000182870	ENST00000538356	protein_coding	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNT9	ENSG00000182870	ENST00000541995	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
GALNT9	ENSG00000182870	ENST00000542942	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GALNTL5	ENSG00000106648	ENST00000392800	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000414073	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000416062	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000416269	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000426341	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000431418	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000448366	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000468278	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GALNTL5	ENSG00000106648	ENST00000616416	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
GALP	ENSG00000197487	ENST00000357330	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0
GALP	ENSG00000197487	ENST00000440823	protein_coding	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GALP	ENSG00000197487	ENST00000590002	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAMT	ENSG00000130005	ENST00000252288	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GAMT	ENSG00000130005	ENST00000447102	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAMT	ENSG00000130005	ENST00000591788	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAMT	ENSG00000130005	ENST00000640164	retained_intron	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GAMT	ENSG00000130005	ENST00000640762	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GAN	ENSG00000261609	ENST00000567335	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAN	ENSG00000261609	ENST00000648349	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAN	ENSG00000261609	ENST00000648994	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GAN	ENSG00000261609	ENST00000650388	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GAPDH	ENSG00000111640	ENST00000229239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000396856	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000396859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000396861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000466525	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000466588	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000474249	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000492719	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSG00000111640	ENST00000496049	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAREM1	ENSG00000141441	ENST00000583696	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
GARS-DT	ENSG00000196295	ENST00000426529	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000578994		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000579174		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000580440		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000581665		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000581794	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000582549		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000582733	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000583664		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000584199		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000584372		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000656284		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000656943		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000660767		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GARS-DT	ENSG00000196295	ENST00000663944		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000389266	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000444666	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000454308	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000465748	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000478124	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000485784	retained_intron	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000496643	retained_intron	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GARS1	ENSG00000106105	ENST00000627489	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GAS6	ENSG00000183087	ENST00000327773	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GAS6	ENSG00000183087	ENST00000480426	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAS6	ENSG00000183087	ENST00000610073	retained_intron	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GAS6-AS1	ENSG00000233695	ENST00000458001		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GATA2	ENSG00000179348	ENST00000341105	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GATA2	ENSG00000179348	ENST00000430265	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GATA2	ENSG00000179348	ENST00000487848	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
GATA2	ENSG00000179348	ENST00000489987	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GATA2	ENSG00000179348	ENST00000492608	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GATA2	ENSG00000179348	ENST00000498200	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GATA2-AS1	ENSG00000244300	ENST00000464242		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GATA2-AS1	ENSG00000244300	ENST00000468377		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GATA2-AS1	ENSG00000244300	ENST00000473958		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GATA2-AS1	ENSG00000244300	ENST00000669945		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
